id,type,src,dst,app,latency,message,ctime,size,buffer
144,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8060,1000,0
104,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8106.000100012001,1000,0
103,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8107.000100022001,1000,0
145,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8110,1000,1
105,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,8120.0001,1000,0
105,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,8131.00010001,200,0
105,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,8146.0001000110005,200,0
146,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8160,1000,0
105,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8206.000100012001,1000,0
104,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8207.000100022,1000,1
147,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8210,1000,1
106,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,8220.000100000001,1000,0
106,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,8231.000100010002,200,0
106,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,8246.000100011002,200,0
148,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8260,1000,0
106,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8306.000100012003,1000,0
105,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8307.000100022002,1000,1
149,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8310,1000,1
107,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,8320.000100000001,1000,0
107,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,8331.000100010002,200,0
107,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,8346.000100011002,200,0
150,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8360,1000,0
107,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8406.000100012003,1000,0
106,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8407.000100022004,1000,0
151,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8410,1000,1
108,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,8420.000100000001,1000,0
108,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,8431.000100010002,200,0
108,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,8446.000100011002,200,0
152,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8460,1000,0
108,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8506.000100012003,1000,0
107,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8507.000100022004,1000,0
153,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8510,1000,1
109,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,8520.000100000001,1000,0
109,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,8531.000100010002,200,0
109,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,8546.000100011002,200,0
154,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8560,1000,0
109,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8606.000100012003,1000,0
108,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8607.000100022004,1000,0
155,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8610,1000,1
110,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,8620.000100000001,1000,0
110,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,8631.000100010002,200,0
110,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,8646.000100011002,200,0
156,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8660,1000,0
110,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8706.000100012003,1000,0
109,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8707.000100022004,1000,0
