id,type,src,dst,app,latency,message,ctime,size,buffer
24,LINK,8,5,VehicleProcessing,10.0000000005,CloudToFog,3370.1000000205,100,1
24,LINK,5,STARLINK-2561,VehicleProcessing,20.000000001,FogToEdge,3381.100000021,100,0
24,LINK,STARLINK-31529,5,VehicleProcessing,20.000000001,EdgeToSensor,3411.100000022,100,0
29,LINK,9,STARLINK-32235,VehicleProcessing,20.00000001,SensorToEdge,3430,1000,1
25,LINK,STARLINK-32235,5,VehicleProcessing,20.00000001,EdgeToFog,3430.00000001,1000,2
24,LINK,5,STARLINK-32235,VehicleProcessing,20.000000001,EdgeToSensor,3431.100000023,100,2
24,LINK,STARLINK-32235,9,VehicleProcessing,20.000000001,EdgeToSensor,3451.100000024,100,0
25,LINK,5,8,VehicleProcessing,10.0000000005,FogToCloud,3460.00000002,100,1
25,LINK,8,5,VehicleProcessing,10.0000000005,CloudToFog,3470.1000000205,100,1
25,LINK,5,STARLINK-2561,VehicleProcessing,20.000000001,FogToEdge,3481.100000021,100,0
25,LINK,STARLINK-2499,5,VehicleProcessing,20.000000001,EdgeToSensor,3511.100000022,100,0
30,LINK,9,STARLINK-32235,VehicleProcessing,20.00000001,SensorToEdge,3520,1000,1
26,LINK,STARLINK-32235,5,VehicleProcessing,20.00000001,EdgeToFog,3530.00000001,1000,2
25,LINK,5,STARLINK-32235,VehicleProcessing,20.000000001,EdgeToSensor,3531.100000023,100,2
25,LINK,STARLINK-32235,9,VehicleProcessing,20.000000001,EdgeToSensor,3551.100000024,100,0
26,LINK,5,8,VehicleProcessing,10.0000000005,FogToCloud,3560.00000002,100,1
26,LINK,8,5,VehicleProcessing,10.0000000005,CloudToFog,3570.1000000205,100,1
26,LINK,5,STARLINK-2561,VehicleProcessing,20.000000001,FogToEdge,3581.100000021,100,0
31,LINK,9,STARLINK-32235,VehicleProcessing,20.00000001,SensorToEdge,3610,1000,0
26,LINK,STARLINK-5647,5,VehicleProcessing,20.000000001,EdgeToSensor,3611.100000022,100,1
27,LINK,STARLINK-32235,5,VehicleProcessing,20.00000001,EdgeToFog,3630.00000001,1000,1
26,LINK,5,STARLINK-32235,VehicleProcessing,20.000000001,EdgeToSensor,3631.100000023,100,1
26,LINK,STARLINK-32235,9,VehicleProcessing,20.000000001,EdgeToSensor,3651.100000024,100,0
27,LINK,5,8,VehicleProcessing,10.0000000005,FogToCloud,3660.00000002,100,1
27,LINK,8,5,VehicleProcessing,10.0000000005,CloudToFog,3670.1000000205,100,1
27,LINK,5,STARLINK-2561,VehicleProcessing,20.000000001,FogToEdge,3681.100000021,100,0
32,LINK,9,STARLINK-32235,VehicleProcessing,20.00000001,SensorToEdge,3700,1000,1
27,LINK,STARLINK-4007,5,VehicleProcessing,20.000000001,EdgeToSensor,3711.100000022,100,1
28,LINK,STARLINK-32235,5,VehicleProcessing,20.00000001,EdgeToFog,3730.00000001,1000,1
27,LINK,5,STARLINK-32235,VehicleProcessing,20.000000001,EdgeToSensor,3731.100000023,100,1
27,LINK,STARLINK-32235,9,VehicleProcessing,20.000000001,EdgeToSensor,3751.100000024,100,0
28,LINK,5,8,VehicleProcessing,10.0000000005,FogToCloud,3760.00000002,100,1
28,LINK,8,5,VehicleProcessing,10.0000000005,CloudToFog,3770.1000000205,100,1
